file,id,type,speaker,status,jp,en
104_1_4.json,2488,Dialog,Mori,ai,「ここでなら、人目につくこともない」,"Here, no one will see us."
104_1_4.json,2489,Dialog,Mori,ai,え……？,Huh...?
104_1_4.json,2495,Dialog,Mori,ai,モリ先輩は壁にヒジをつくと、少し屈むように,"Mori-senpai puts an elbow against
the wall and"
104_1_4.json,2496,Dialog,Mori,ai,して自分に顔を近づける。,"leans down, bringing his face closer
to mine."
104_1_4.json,2498,Dialog,Haruhi,ai,「あのー……」,Um...
104_1_4.json,2499,Dialog,Haruhi,ai,モリ先輩が何をしたいのか、ちっとも分からな,I have no idea what Mori-senpai
104_1_4.json,2500,Dialog,Haruhi,ai,いんですけど……。,is trying to do...
104_1_4.json,2502,Dialog,Haruhi,ai,「自分は、何かすればいいんでしょうか？」,Am I supposed to do something?
104_1_4.json,2504,Dialog,Mori,ai,「……怖く、ないか」,...Are you scared?
104_1_4.json,2506,Dialog,Haruhi,ai,「はあ、別に……」,"No, not really..."
104_1_4.json,2509,Dialog,Mori,ai,……モリ先輩は自分を怖がらせてどうしたいん,"...What is Mori-senpai trying to
accomplish"
104_1_4.json,2510,Dialog,Mori,ai,だろう。それに、何をすればいいのかもよく分,by scaring me? I do not really
104_1_4.json,2511,Dialog,Mori,ai,からないし。,"know what I am supposed to do
either."
104_1_4.json,2512,Dialog,Mori,ai,――あ。もしかして、小百合を強引に誘ったと,--Oh. Maybe the plan is to have
104_1_4.json,2513,Dialog,Mori,ai,ころを真嶋君に助け出させようとするつもりじゃ,"Majima-kun rescue Sayuri from
someone"
104_1_4.json,2514,Dialog,Mori,ai,ないのかな。,forcefully cornering her.
104_1_4.json,2515,Dialog,,ai,このあいだ見たドラマの展開だけど、そんな気,"That was the plot of a drama I saw
recently, but it"
104_1_4.json,2516,Dialog,,ai,がする。もしかしたらモリ先輩も見てたのかも。,"feels like that. Maybe Mori-senpai
watched it too."
104_1_4.json,2517,Dialog,,ai,とりあえず、この体勢から――。,"For now, from this position--"
104_1_4.json,2521,Dialog,Mori,ai,「…………ん」,...Hm.
104_1_4.json,2524,Dialog,Mori,ai,「……ふっ」,...Heh.
104_1_4.json,2527,Dialog,Mori,ai,「………どうした」,...What is wrong?
104_1_4.json,2530,Dialog,Mori,ai,「やはり、俺では駄目か……」,So I am no good after all...
104_1_4.json,2532,Dialog,Haruhi,ai,「駄目じゃないとは思いますけど、モリ先輩っ,"I do not think you are no good, but
you are big,"
104_1_4.json,2533,Dialog,Haruhi,ai,て大きくて……。その、強そうだから――」,"Mori-senpai... and, well, you look
strong--"
104_1_4.json,2534,Dialog,Haruhi,ai,#Color[7]#Scale[1.8]言葉を選びました,#Color[7]#Scale[1.8]Choosing my words
104_1_4.json,2536,Dialog,Haruhi,ai,「ドラマみたいな展開を期待しても、失敗する,If you expect it to play out
104_1_4.json,2537,Dialog,Haruhi,ai,かもしれませんよ？」,"like a drama, it might fail."
104_1_4.json,2540,Dialog,Mori,ai,「そういうものなのか」,Is that how it works?
104_1_4.json,2542,Dialog,Haruhi,ai,「それにこんなやり方は、モリ先輩には似合い,"Besides, this kind of method does"
104_1_4.json,2543,Dialog,Haruhi,ai,ませんよ」,"not suit you, Mori-senpai."
104_1_4.json,2545,Dialog,Mori,ai,「……そうか」,...I see.
104_1_4.json,2553,Dialog,Haruhi,ai,「もしかして、部室で話をしていたのは、この,"Was your conversation in the
clubroom"
104_1_4.json,2554,Dialog,Haruhi,ai,お芝居の打ち合わせですか？」,a rehearsal for this act?
104_1_4.json,2562,Dialog,Mori,ai,「……そうだ。武道場からの人払いを頼んでお,...Yes. I asked them to clear
104_1_4.json,2563,Dialog,Mori,ai,いた」,people out of the dojo.
104_1_4.json,2565,Dialog,Haruhi,ai,「昨日のドラマを見たからじゃないですけど、,"This is not just because I saw that
drama"
104_1_4.json,2566,Dialog,Haruhi,ai,悪い人から女の子を助け出すっていうのは、実,"yesterday, but rescuing a girl from"
104_1_4.json,2567,Dialog,Haruhi,ai,際には難しいと思いますよ」,a villain is difficult in real life.
104_1_4.json,2573,Dialog,,ai,#Color[7]#Scale[1.8]え、そうだったの？,"#Color[7]#Scale[1.8]Wait, it was?"
104_1_4.json,2575,Dialog,Haruhi,ai,「台本もありませんし、自分たちが思ってるよ,"There is no script, and I doubt
people"
104_1_4.json,2576,Dialog,Haruhi,ai,うに行動してくれるとは思えないですし」,would act the way we expect.
104_1_4.json,2582,Dialog,Mori,ai,「そうか……」,I see...
104_1_4.json,2589,Dialog,,ai,モリ先輩は少し考え込んだ。,Mori-senpai thought for a moment.
104_1_4.json,2594,Dialog,Mori,ai,「だが俺なら――」,But if it were me--
104_1_4.json,2596,Dialog,Haruhi,ai,「それは、モリ先輩が、モリ先輩だからですよ」,"That is because you are you,
Mori-senpai."
104_1_4.json,2605,Dialog,Mori,ai,「俺が俺であるから、か……」,Because I am me...
104_1_4.json,2609,Dialog,Mori,ai,つぶやくと、モリ先輩は微笑みを浮かべた。,"After murmuring that, Mori-senpai
smiled."
104_1_4.json,2611,Dialog,Haruhi,ai,「そろそろ部室に戻りましょうか。あんまり長,"Shall we head back to the clubroom
soon? If"
104_1_4.json,2612,Dialog,Haruhi,ai,く外に出てると、みんなが心配しますからね」,"we stay out too long, everyone will
worry."
104_1_4.json,2620,Dialog,Mori,ai,「ああ、そうだな」,"Yeah, you are right."
104_1_4.json,2627,Dialog,,ai,いつもよりも早い時間で、ホスト部の営業はお,"Host Club hours ended earlier than
usual."
104_1_4.json,2628,Dialog,,ai,終い。理由は説明するまでもなく、プロデュー,"The reason goes without saying: to
choose"
104_1_4.json,2629,Dialog,,ai,ス案を選んで実行するため。,and carry out a production plan.
104_1_4.json,2635,Dialog,,ai,なんだけど……、主役の小百合に元気がない。,"But... our star, Sayuri, has no
energy."
104_1_4.json,2636,Dialog,,ai,体の調子でも悪いのかな？　声をかけてみよう,Is she feeling sick? Just as
104_1_4.json,2637,Dialog,,ai,かと思っていると――。,I thought about asking her--
104_1_4.json,2645,Dialog,Tamaki,ai,「さあ皆の衆！　『恋のプロデュース大作戦』,"Now, everyone! The grand Love
Production Strategy"
104_1_4.json,2646,Dialog,Tamaki,ai,を始めるぞ！」,begins!
104_1_4.json,2659,Dialog,Hikaru & Kaoru,ai,「わー、ぱちぱちぱちぱちー」,"Yay, clap clap clap clap."
104_1_4.json,2669,Dialog,Honey,ai,「わーい」,Yay!
104_1_4.json,2677,Dialog,Mori,ai,「わー」,Yay.
104_1_4.json,2679,Dialog,Mori,ai,…………盛り上がってるんだか、盛り下がって,...I cannot tell if they are hyped
104_1_4.json,2680,Dialog,Mori,ai,るんだか……。,up or completely flat...
104_1_4.json,2687,Dialog,Tamaki,ai,「もっとも優秀なアイディアを、小百合姫に選,Princess Sayuri will choose the
104_1_4.json,2688,Dialog,Tamaki,ai,んでいただき、そのプランに沿って即時行動を,"finest idea, and we will immediately"
104_1_4.json,2689,Dialog,Tamaki,ai,開始するのだ！」,act according to that plan!
104_1_4.json,2697,Dialog,Hikaru,ai,「はーい！　それじゃあ、まず最初に」,Okay! Then first--
104_1_4.json,2705,Dialog,Kaoru,ai,「僕らからのアイディアを」,our idea.
104_1_4.json,2708,Dialog,Kaoru,ai,光と馨が満面の笑みで前に出たとき――。,"Just as Hikaru and Kaoru stepped
forward with huge smiles--"
104_1_4.json,2715,Dialog,Sayuri,ai,"#Pos[0,20]#Scale[1.4]　　 「ごめんなさいっ！」","#Pos[0,20]#Scale[1.4] I am sorry!"
104_1_4.json,2730,Dialog,Hikaru,ai,「え、何？」,Huh? What?
104_1_4.json,2732,Dialog,Kaoru,ai,「いきなり？」,Right away?
104_1_4.json,2741,Dialog,Sayuri,ai,「自分からみなさんにお願いしたことですけど、,"I know I was the one who asked
everyone,"
104_1_4.json,2742,Dialog,Sayuri,ai,この件は忘れてください……」,but please forget about this...
104_1_4.json,2743,Dialog,Sayuri,ai,思いがけない小百合の言葉に、部室がしんと静,Sayuri's unexpected words made
104_1_4.json,2744,Dialog,Sayuri,ai,まり返る。,the clubroom fall silent.
104_1_4.json,2758,Dialog,Honey,ai,「サユちゃん、やめちゃうの？」,"Sayu-chan, are you giving up?"
104_1_4.json,2760,Dialog,Sayuri,ai,「……はい」,...Yes.
104_1_4.json,2774,Dialog,Hikaru & Kaoru,ai,「あーあ、せっかくいいアイディア考えてきた,"Aww, and we came up with"
104_1_4.json,2775,Dialog,Hikaru & Kaoru,ai,のに」,such a good idea.
104_1_4.json,2780,Dialog,Sayuri,ai,「ごめんなさい……」,I am sorry...
104_1_4.json,2791,Dialog,Haruhi,ai,「理由、教えてくれる？」,Can you tell me why?
104_1_4.json,2796,Dialog,Sayuri,ai,「……怖いの。断られるんじゃないかって」,"...I am scared. What if he rejects
me?"
104_1_4.json,2797,Dialog,Sayuri,ai,小百合は、震える声でつぶやく。,"Sayuri whispers in a trembling
voice."
104_1_4.json,2805,Dialog,Sayuri,ai,「それに、真嶋くんは私のことなんて覚えてな,"Besides, Majima-kun may not even
remember"
104_1_4.json,2806,Dialog,Sayuri,ai,いかもしれない。きちんとお話しできたのは、,me. The only time we really
104_1_4.json,2807,Dialog,Sayuri,ai,最初のパーティーのときだけなんだし……」,talked was at that first party...
104_1_4.json,2809,Dialog,Sayuri,ai,「真嶋くんがアメリカに帰ることだって、きっ,And Majima-kun going back to America
104_1_4.json,2810,Dialog,Sayuri,ai,と告白なんかしてもうまくいかないってことな,probably means a confession
104_1_4.json,2811,Dialog,Sayuri,ai,んだと思うの」,would never work anyway.
104_1_4.json,2813,Dialog,Haruhi,ai,「それで本当にいいの？　アメリカに帰っちゃっ,"Are you really okay with that? Once
he goes back"
104_1_4.json,2814,Dialog,Haruhi,ai,たら、もう２度と会えないかもしれないんだよ」,"to America, you might never see him
again."
104_1_4.json,2822,Dialog,Sayuri,ai,「それは――」,That is--
104_1_4.json,2823,Dialog,Sayuri,ai,何か言いかけて、小百合は口を閉じてしまう。,"Sayuri starts to say something, then
closes her mouth."
104_1_4.json,2824,Dialog,Sayuri,ai,小百合……。,Sayuri...
104_1_4.json,2825,Choice,Sayuri,ai,……しかたないね,...I guess so
104_1_4.json,2826,Choice,Sayuri,ai,想いは伝えないと,Tell him how you feel
104_1_4.json,2837,Dialog,,ai,……小百合がもういいって言ってるんだから、,"...Sayuri says she is done, so"
104_1_4.json,2838,Dialog,,ai,無理に告白を押し付けるようなことはできない。,I cannot force her to confess.
104_1_4.json,2840,Dialog,Haruhi,ai,「……しかたないね。小百合がそう思うのなら、,"...I guess so. If that is how you
feel, Sayuri,"
104_1_4.json,2841,Dialog,Haruhi,ai,自分たちが口を挟むことじゃないと思うし」,"I do not think it is our place to
interfere."
104_1_4.json,2846,Dialog,Sayuri,ai,「ごめんね、ハルちゃん」,"Sorry, Haru-chan."
104_1_4.json,2848,Dialog,Haruhi,ai,「自分は別にいいけど……」,"I do not mind, but..."
104_1_4.json,2856,Dialog,Honey,ai,「ねえ、サユちゃん」,"Hey, Sayu-chan."
104_1_4.json,2857,Dialog,Honey,ai,そこへ、ひょっこりハニー先輩が顔をだす。,Honey-senpai suddenly pops up.
104_1_4.json,2865,Dialog,Honey,ai,「本当にジュンちゃんは、サユちゃんのこと、,Do you really think Jun-chan does
104_1_4.json,2866,Dialog,Honey,ai,覚えてないと思う？」,"not remember you, Sayu-chan?"
104_1_4.json,2871,Dialog,Sayuri,ai,「それは、わかりませんけど……」,I do not know...
104_1_4.json,2876,Dialog,Honey,ai,「もしそうだったら、もう１度、覚えてもらう,"If he does not, then why not start"
104_1_4.json,2877,Dialog,Honey,ai,ところから、始めればいいんじゃないのかな」,by having him remember you again?
104_1_4.json,2896,Dialog,Hikaru & Kaoru,ai,「だいたい遠くから見てるだけの人って、ストー,"Besides, people who only watch from"
104_1_4.json,2897,Dialog,Hikaru & Kaoru,ai,カーって言うんだよねー」,far away are called stalkers.
104_1_4.json,2899,Dialog,Haruhi,ai,「光、馨！」,"Hikaru, Kaoru!"
104_1_4.json,2907,Dialog,Hikaru & Kaoru,ai,「わー、ハルヒが怒ったー」,"Whoa, Haruhi is mad."
104_1_4.json,2910,Dialog,Hikaru & Kaoru,ai,そう言いながら、光と馨は自分たちの前から逃,"As they said that, Hikaru and"
104_1_4.json,2911,Dialog,Hikaru & Kaoru,ai,げていき――。,Kaoru ran away from us--
104_1_4.json,2912,Dialog,Hikaru & Kaoru,ai,入れ替わりにモリ先輩が、静かに前へ出る。,"Mori-senpai quietly stepped forward
in their place."
104_1_4.json,2919,Dialog,Mori,ai,「彼は、自分を好きだと言ってくれる女性に、,He would not be rude to a girl
104_1_4.json,2920,Dialog,Mori,ai,失礼なことをすることはないだろう」,who tells him she likes him.
104_1_4.json,2928,Dialog,Mori,ai,「それに、何も伝えずに後悔することほど、悔,And nothing is more regrettable than
104_1_4.json,2929,Dialog,Mori,ai,やまれることはない」,regretting what you never said.
104_1_4.json,2932,Dialog,Mori,ai,モリ先輩がたくさんしゃべってる……。じゃな,"Mori-senpai is saying a lot... No,
more importantly,"
104_1_4.json,2933,Dialog,Mori,ai,くて、すごくいいことを言ってくれたと思う。,he said something really good.
104_1_4.json,2935,Dialog,Haruhi,ai,「ありがとうございます、モリ先輩」,"Thank you, Mori-senpai."
104_1_4.json,2940,Dialog,Mori,ai,「…………いや」,...No.
104_1_4.json,2942,Dialog,Mori,ai,小さく笑って、モリ先輩は身をひいた。,"Mori-senpai smiled faintly and
stepped back."
104_1_4.json,2949,Dialog,Haruhi,ai,「小百合……。覚えてもらってないことを言い,"Sayuri... Are you going to use him
not remembering"
104_1_4.json,2950,Dialog,Haruhi,ai,訳にして、このままにするの？」,"you as an excuse and leave things
like this?"
104_1_4.json,2958,Dialog,Sayuri,ai,「――ううん。私、きちんと告白する」,"--No. I am going to confess
properly."
104_1_4.json,2959,Dialog,Sayuri,ai,まっすぐ前を見て、小百合は言った。,"Sayuri said it while looking
straight ahead."
104_1_4.json,2967,Dialog,Haruhi,ai,「想いは伝えないと駄目だよ。覚えてもらって,"You have to tell him how you feel.
Saying"
104_1_4.json,2968,Dialog,Haruhi,ai,ないなんて、ただの言い訳だよね」,"he may not remember you is just an
excuse."
104_1_4.json,2976,Dialog,Sayuri,ai,「ハルちゃん……」,Haru-chan...
104_1_4.json,2978,Dialog,Haruhi,ai,「断られたらどうしようって思う気持ちはわか,"I understand being afraid he might
reject"
104_1_4.json,2979,Dialog,Haruhi,ai,るけど、はっきりした想いを持ってるのに、伝,"you, but if your feelings are clear,"
104_1_4.json,2980,Dialog,Haruhi,ai,えないなんて変じゃない？」,is it not strange not to tell him?
104_1_4.json,2985,Dialog,Sayuri,ai,「でも……」,But...
104_1_4.json,2987,Dialog,Haruhi,ai,「真嶋君のことを想う気持ちが大きいから、,"I think you are scared because your
feelings"
104_1_4.json,2988,Dialog,Haruhi,ai,それと同じだけ怖いんだと思うんだよ」,for Majima-kun are just that strong.
104_1_4.json,2997,Dialog,Sayuri,ai,ハッとしたように顔を上げる小百合。,"Sayuri lifts her head as if
startled."
104_1_4.json,3005,Dialog,Tamaki,ai,「小百合姫。その恐怖に足を止めて、いつの日,Princess Sayuri. Imagine stopping
104_1_4.json,3006,Dialog,Tamaki,ai,にか後悔することを考えてみてはいかがでしょ,"because of that fear,"
104_1_4.json,3007,Dialog,Tamaki,ai,うか」,then regretting it someday.
104_1_4.json,3012,Dialog,Tamaki,ai,「『この時』は、永遠に帰ってこないのですよ、,"This moment will never return,"
104_1_4.json,3013,Dialog,Tamaki,ai,小百合姫」,Princess Sayuri.
104_1_4.json,3021,Dialog,Tamaki,ai,「それに、真嶋君は、あなたのような素敵な人,"And Majima-kun is someone wonderful
enough"
104_1_4.json,3022,Dialog,Tamaki,ai,が好きになるくらいの人物なのですから――」,for a person like you to love--
104_1_4.json,3027,Dialog,Tamaki,ai,「もっと、自分が好きになった人を、信じてあ,So perhaps you may trust the person
104_1_4.json,3028,Dialog,Tamaki,ai,げてもよろしいのではないかな？」,you fell for a little more.
104_1_4.json,3029,Dialog,Tamaki,ai,つつみ込むような優しい笑顔で、環先輩は小百,Tamaki-senpai speaks to Sayuri with
104_1_4.json,3030,Dialog,Tamaki,ai,合に声をかける。,"a gentle, enveloping smile."
104_1_4.json,3031,Dialog,Tamaki,ai,環先輩のこと……、ほんの少しだけ、見直した,I may have revised my opinion of
104_1_4.json,3032,Dialog,Tamaki,ai,かも。,Tamaki-senpai... just a little.
104_1_4.json,3040,Dialog,Kyoya,ai,「……姫宮さん。アメリカから日本まで追いか,...Himemiya-san. Perhaps you should
104_1_4.json,3041,Dialog,Kyoya,ai,けてきたときの気持ちを、思い出してみるべき,remember how you felt when you
104_1_4.json,3042,Dialog,Kyoya,ai,ではないですか？」,chased him from America to Japan.
104_1_4.json,3047,Dialog,Kyoya,ai,「ここで何を恐れる必要があるというのです。,What is there to fear now?
104_1_4.json,3048,Dialog,Kyoya,ai,あなたはもう、大きな一歩を踏み出しているん,You have already taken
104_1_4.json,3049,Dialog,Kyoya,ai,です」,one great step forward.
104_1_4.json,3051,Dialog,Kyoya,ai,「立ち止まってしまいそうならば、その背中を,"If you feel as though you may stop,"
104_1_4.json,3052,Dialog,Kyoya,ai,押して差し上げましょう」,we will push you forward.
104_1_4.json,3060,Dialog,Tamaki,ai,「我々は、そのお手伝いをするためにここにい,That is why we are
104_1_4.json,3061,Dialog,Tamaki,ai,るのですからね」,here to help.
104_1_4.json,3071,Dialog,Haruhi,ai,「どうする、小百合？」,"What will you do, Sayuri?"
104_1_4.json,3079,Dialog,Sayuri,ai,「ごめんね、ハルちゃん。それに、みなさんに,"I am sorry, Haru-chan. And I have"
104_1_4.json,3080,Dialog,Sayuri,ai,もご迷惑ばかりかけて」,caused trouble for everyone too.
104_1_4.json,3088,Dialog,,ai,どこか吹っ切れたように、小百合は微笑んだ。,"Sayuri smiled as if something had
cleared inside her."
104_1_4.json,3090,Dialog,Sayuri,ai,「――私、告白します。そのために日本まで追,--I will confess. That is why I
104_1_4.json,3091,Dialog,Sayuri,ai,いかけてきたんだから」,chased him all the way to Japan.
104_1_4.json,3092,Dialog,Sayuri,ai,まっすぐ前を見て、小百合は言った。,"Sayuri said it while looking
straight ahead."
104_1_4.json,3109,Dialog,Tamaki,ai,「小百合姫のお気持ち、確かにお伺いいたしま,"Princess Sayuri, your feelings"
104_1_4.json,3110,Dialog,Tamaki,ai,した」,have been heard loud and clear.
104_1_4.json,3115,Dialog,Sayuri,ai,「は、はい」,Y-Yes.
104_1_4.json,3125,Dialog,Tamaki,ai,「それでは――」,In that case--
104_1_4.json,3132,Dialog,,ai,そう言って、環先輩が指を鳴らした途端――。,"The instant Tamaki-senpai said that
and snapped his fingers--"
104_1_4.json,3136,Dialog,Haruhi,ai,「わっ！」,Whoa!
104_1_4.json,3137,Dialog,Haruhi,ai,部室が真っ暗になった。……また何かとんでも,"The clubroom went pitch-black. ...Is
something"
104_1_4.json,3138,Dialog,Haruhi,ai,ないことが始まるんじゃないのかな。,ridiculous about to start again?
104_1_4.json,3141,Dialog,Tamaki,ai,「それでは、本日のスペシャルゲストをご紹介,Allow me to introduce
104_1_4.json,3142,Dialog,Tamaki,ai,します」,today's special guest.
104_1_4.json,3155,Dialog,Hikaru,ai,「本日の？」,Today's?
104_1_4.json,3157,Dialog,Kaoru,ai,「スペシャルゲスト！？」,Special guest!?
104_1_4.json,3166,Dialog,Kyoya,ai,「……不要な演出だな」,...Unnecessary theatrics.
104_1_4.json,3170,Dialog,Tamaki,ai,「真嶋准一君です」,Junichi Majima-kun.
104_1_4.json,3178,Dialog,Sayuri,ai,「まっ、真嶋君！？」,M-Majima-kun!?
104_1_4.json,3179,Dialog,Sayuri,ai,明るくなった部室に、真嶋君がきょとんとした,"When the clubroom lit up, Majima-kun
stood"
104_1_4.json,3180,Dialog,Sayuri,ai,表情で立っていた。,there looking blankly surprised.
104_1_4.json,3182,Dialog,Majima,ai,「……姫宮さん、お久しぶり」,"...Himemiya-san, it has been a
while."
104_1_4.json,3187,Dialog,Sayuri,ai,「は、はい……」,Y-Yes...
104_1_4.json,3190,Dialog,Majima,ai,「えーと、そうじゃなくって。あの、僕は病気,"Um, no, that is not why... I was"
104_1_4.json,3191,Dialog,Majima,ai,の迷い犬がいるから診て欲しいって言われてき,told there was a sick stray dog
104_1_4.json,3192,Dialog,Majima,ai,たんですけど……」,someone wanted me to look at...
104_1_4.json,3199,Dialog,Tamaki,ai,「いるじゃないか。ほら、君の目の前に」,"There is one. Look, right in front
of you."
104_1_4.json,3213,Dialog,Sayuri,ai,「わ、私！？」,M-Me!?
104_1_4.json,3218,Dialog,Tamaki,ai,「恋の病に苦しむ、かわいい小犬がね」,"A cute little puppy suffering from
lovesickness."
104_1_4.json,3224,Dialog,Tamaki,ai,……動物が好きな真嶋くんを誘き出すには、絶,It is the perfect excuse to lure out
104_1_4.json,3225,Dialog,,ai,好の口実だよね。考えたのは、鏡夜先輩のよう,"animal-loving Majima-kun. I have a
feeling"
104_1_4.json,3226,Dialog,,ai,な気がするけど。,Kyoya-senpai came up with it.
104_1_4.json,3235,Dialog,Sayuri,ai,「ま、ま、真嶋君。もしかして……、さっきか,M-M-Majima-kun. Could it be...
104_1_4.json,3236,Dialog,Sayuri,ai,らの話、ぜんぶ……」,everything we said just now...
104_1_4.json,3238,Dialog,Majima,ai,「……うん。なんだか盗み聞きみたいになって,...Yes. I felt bad because it
104_1_4.json,3239,Dialog,Majima,ai,心苦しかったけど」,was almost like eavesdropping.
104_1_4.json,3244,Dialog,Sayuri,ai,「……そ、そんなこと」,...N-No...
104_1_4.json,3245,Dialog,Sayuri,ai,真っ赤になってうつむく小百合の背中を、環先,"As Sayuri turns bright red and looks
down,"
104_1_4.json,3246,Dialog,Sayuri,ai,輩がそっと支える。,"Tamaki-senpai gently supports her
back."
104_1_4.json,3254,Dialog,Tamaki,ai,「さあ姫、恋の呪文を――」,"Now, princess, speak the spell of
love--"
104_1_4.json,3256,Dialog,Majima,ai,「あの、待ってください」,"Um, wait, please."
104_1_4.json,3262,Dialog,Majima,ai,環先輩の言葉に促されて口を開こうとする小百,"As Sayuri starts to speak at
Tamaki-senpai's"
104_1_4.json,3263,Dialog,,ai,合をさえぎるように、真嶋君は小百合の前に立,"urging, Majima-kun steps"
104_1_4.json,3264,Dialog,,ai,つ。,in front of her as if to stop her.
104_1_4.json,3266,Dialog,Majima,ai,「僕のほうから、告白させてもらってもいいか,May I be the one
104_1_4.json,3267,Dialog,Majima,ai,な？」,to confess?
104_1_4.json,3272,Dialog,Sayuri,ai,「……え？」,...Huh?
104_1_4.json,3274,Dialog,Majima,ai,「こういうことは、男からなんじゃないかなっ,I think this sort of thing
104_1_4.json,3275,Dialog,Majima,ai,て思うから」,should come from the guy.
104_1_4.json,3283,Dialog,Sayuri,ai,「ハ……」,Ha...
104_1_4.json,3287,Dialog,Sayuri,ai,「ハルちゃーーーーん！！」,Haru-chaaaaan!!
104_1_4.json,3289,Dialog,Haruhi,ai,「さ、小百合！？」,S-Sayuri!?
104_1_4.json,3290,Dialog,Haruhi,ai,はいって返事をすると思った小百合なのに、い,"I thought Sayuri would answer yes,
but instead"
104_1_4.json,3291,Dialog,Haruhi,ai,きなり自分に抱きついてきた。,"she suddenly threw her arms around
me."
104_1_4.json,3293,Dialog,Tamaki,ai,「ど、どうしてハルヒなんだ？」,W-Why Haruhi?
104_1_4.json,3295,Dialog,Hikaru,ai,「何でだろ？」,Why indeed?
104_1_4.json,3297,Dialog,Honey,ai,「乙女心は複雑だねえ」,A maiden's heart is complicated.
104_1_4.json,3298,Dialog,Honey,ai,複雑っていうか、理解不能なんですけど……。,"Complicated? More like
incomprehensible..."
104_1_4.json,3301,Dialog,Sayuri,ai,「ありがとうハルちゃん！！」,"Thank you, Haru-chan!!"
104_1_4.json,3304,Dialog,Haruhi,ai,「じ、自分はなんにも……」,I-I did not do anything...
104_1_4.json,3305,Dialog,Haruhi,ai,なんだか真嶋君の視線が気になるなあ。,"For some reason, Majima-kun's gaze
is bothering me."
104_1_4.json,3307,Dialog,Majima,ai,「あのー、これはどういうことなんでしょう？」,"Um, what exactly is going on?"
104_1_4.json,3309,Dialog,Honey,ai,「あのね、ハルちゃんは特別なの」,"See, Haru-chan is special."
104_1_4.json,3311,Dialog,Hikaru,ai,「大丈夫だって」,It is fine.
104_1_4.json,3313,Dialog,Kaoru,ai,「ただの幼なじみだから」,They are just childhood friends.
104_1_4.json,3315,Dialog,Majima,ai,「……そうなんですか。それならしかたない、,...Is that so? Then I guess
104_1_4.json,3316,Dialog,Majima,ai,のかな？」,it cannot be helped?
104_1_4.json,3317,Dialog,Majima,ai,それで納得できちゃうんだ……。,That actually convinced him...
104_1_4.json,3323,Dialog,,ai,#Color[7]#Scale[1.8]とりあえず一段落,#Color[7]#Scale[1.8]Settled for now
104_1_4.json,3326,Dialog,,ai,めでたく真嶋君の告白も終わって、小百合と,"Majima-kun's confession happily
finished, and after explaining"
104_1_4.json,3327,Dialog,,ai,自分の関係も説明してようやく落ち着く。,"my relationship with Sayuri, things
finally calmed down."
104_1_4.json,3328,Dialog,,ai,そこでふと、真嶋君がアメリカに戻ってしまう,"Then the major issue of Majima-kun
returning"
104_1_4.json,3329,Dialog,,ai,という大きな問題が思い浮かんできたとき――。,"to America suddenly came back to
mind--"
104_1_4.json,3336,Dialog,Kyoya,ai,「ああ、そういえば真嶋君は、明日からアメリ,"Oh, come to think of it, Majima-kun
was"
104_1_4.json,3337,Dialog,Kyoya,ai,カだったね」,going to America starting tomorrow.
104_1_4.json,3339,Dialog,Majima,ai,「いえ。それなら、必要なくなりました」,No. That is no longer necessary.
104_1_4.json,3347,Dialog,Honey,ai,「どうして？」,Why not?
104_1_4.json,3350,Dialog,Majima,ai,「僕がアメリカに帰る理由は、姫宮さんに会う,The reason I was going back to
104_1_4.json,3351,Dialog,Majima,ai,ためでしたから。会って、告白するためだった,America was to see Himemiya-san.
104_1_4.json,3352,Dialog,Majima,ai,んですよ」,To see her and confess.
104_1_4.json,3354,Dialog,Majima,ai,「気になったまま日本に戻って来てしまったか,"I came back to Japan with her still
on"
104_1_4.json,3355,Dialog,Majima,ai,ら、後悔したくないなあって……、あれ？　み,"my mind, and I did not want to
regret it..."
104_1_4.json,3356,Dialog,Majima,ai,なさん、どうかしたんですか？」,"Huh? Is something wrong, everyone?"
104_1_4.json,3357,Dialog,Majima,ai,#Color[7]#Scale[1.8]似たものカップル……,#Color[7]#Scale[1.8]A matching pair...
104_1_4.json,3358,Dialog,Majima,ai,まさか真嶋君まで、小百合と同じようなことを,"I cannot believe Majima-kun was
trying"
104_1_4.json,3359,Dialog,Majima,ai,しようとしてたなんて……。,to do the same thing as Sayuri...
104_1_4.json,3360,Dialog,Majima,ai,……ある意味、お似合いなのかも。,"...In a way, they may be perfect for
each other."
104_1_4.json,3361,Dialog,,ai,それにしても、真嶋君がアメリカに帰るっ,"Still, Majima-kun going"
104_1_4.json,3362,Dialog,,ai,て――。,back to America--
104_1_4.json,3369,Dialog,Kyoya,ai,「……誰がもう２度と、真嶋君が帰ってこない,...Who said Majima-kun would
104_1_4.json,3370,Dialog,Kyoya,ai,と言った？」,never come back again?
104_1_4.json,3373,Dialog,Kyoya,ai,こーゆー人なんだよね、鏡夜先輩って。,"That is exactly the kind of person
Kyoya-senpai is."
104_1_4.json,3374,Dialog,Kyoya,ai,……まったく、人が悪いんだから。,"...Honestly, he can be mean."
104_1_4.json,3382,Dialog,Kyoya,ai,「分かっていると思うが、今回のプロデュース,"I assume you understand, but since
Majima-kun"
104_1_4.json,3383,Dialog,Kyoya,ai,勝負は、真嶋君からの告白である以上、勝敗は,"was the one who confessed, this"
104_1_4.json,3384,Dialog,Kyoya,ai,つかないぞ」,production contest has no winner.
