file,id,type,speaker,jp,current_english,suggested_english,notes,status
takashi.json,552,Dialog,Haruhi,慌ててモリ先輩の後を追いかけようとした自分の袖を、ハニー先輩が優しく掴んで引き止める。,"As I rush to chase after
Mori-senpai, Honey-senpai gently
grabs my sleeve to stop me.",,,
takashi.json,554,Dialog,Honey,「あのね、追いかける前に１つ聞きたいんだ。ハルちゃんはさ、崇のことが心配？」,"Hey, before I chase after you, I
have one thing to ask. Haru-chan,
are you worried about Takashi?",,,
takashi.json,556,Dialog,Haruhi,「自分は……」,I...,,,
takashi.json,565,Dialog,Haruhi,「心配です。教室でプレゼントの山を見て、とても真剣な人たちなんだって思いましたから」,"I'm worried. Seeing that pile of
presents in the classroom, I could
tell these people are serious.",,,
takashi.json,570,Dialog,Honey,「うん、そうだね。崇は１人でだいじょうぶって言ったけど、僕たちは友達だもん」,"Yeah, you're right. Takashi said
he's fine on his own, but we're
friends.",,,
takashi.json,572,Dialog,Honey,「友達を心配するのは当たり前だもんね」,"It's only natural to worry about
friends.",,,
takashi.json,574,Dialog,Haruhi,「はい」,Yes,,,
takashi.json,578,Dialog,Haruhi,「心配です。彼女たちはとても真剣で、だからこそモリ先輩１人に任せちゃいけないと思うんです」,"I'm worried. They're so serious that
I don't think we should leave them
to Morisenpai alone.",,,
takashi.json,583,Dialog,Honey,「うん、ハルちゃんは本当に崇のことが心配なんだね」,"Yeah, Haru-chan really cares about
you, Takashi.",,,
takashi.json,586,Dialog,Honey,「ありがとう、ハルちゃん」,"「Thanks, Haru-chan」",,,
takashi.json,590,Dialog,Haruhi,「モリ先輩は１人で行きたいと言いました。心配というより……悔しいです」,"Mori-senpai said he wants to go
alone. It's not that I'm worried...
I feel hurt.",,,
takashi.json,592,Dialog,Haruhi,「こんな時に力になれない、自分自身の不甲斐なさが……」,I'm useless at times like this...!,,,
takashi.json,597,Dialog,Honey,「そっか。ハルちゃんは崇の態度をそうとらえちゃったんだね」,"Oh, so Haru-chan took my attitude
that way.",,,
takashi.json,600,Dialog,Haruhi,「すいません、そこまで考えてませんでした」,"Sorry, I didn't think that far.",,,
takashi.json,605,Dialog,Honey,「ん〜じゃあハルちゃんの行動は思わずってことなんだねえ」,"Hmm~ So Haru-chan's actions were
involuntary, huh?",,,
takashi.json,607,Dialog,Haruhi,「……自分は苦しんでいたモリ先輩を見ていますから。それなのに何もしないのは違うんじゃないかって」,"I'm watching you suffer,
Mori-senpai. Isn't it wrong for me
to do nothing?",,,
takashi.json,609,Dialog,Haruhi,「そう思ったら、体が自然に動いたんです」,"That's when my body moved on its
own.",,,
takashi.json,614,Dialog,Honey,「ハルちゃんは無意識でそう思ってくれたんだね。今はそれでじゅーぶんだと思うよ」,"I guess you thought that
subconsciously. I think that's
enough for now.",,,
takashi.json,620,Dialog,Honey,「……ハルちゃん、僕考えたんだ。崇は僕が追いかけるからさ。ハルちゃんには応援してて欲しいなって」,"...Haru-chan, I thought about it.
Takashi will chase after me, so I
want you to cheer for me!",,,
takashi.json,622,Dialog,Haruhi,「え……？」,「Huh...?」,,,
takashi.json,624,Dialog,Honey,「崇はね、ハルちゃんに応援してもらいたいって思ってるんじゃないかなーって。だからね、ハルちゃんはお留守番」,"I think Takashi wants Haru-chan to
cheer him on~ So you stay here,
Haru-chan.",,,
takashi.json,626,Dialog,Haruhi,「ハニー先輩……」,Honey-senpai...,,,
takashi.json,631,Dialog,Honey,「僕たちが帰ってきたらね。笑顔でお帰りなさいって言って欲しいな？　ダメ？」,"Can you greet us with a smile when
we get back? Please?",,,
takashi.json,633,Dialog,Haruhi,「いいえ。とびきりの笑顔で出迎えます」,"No, I'll greet you with my very best
smile.",,,
takashi.json,638,Dialog,Honey,「ありがと。じゃあハルちゃん、いってきまーす」,"Thanks. I'm off then, Haru-chan.",,,
takashi.json,640,Dialog,Honey,ハニー先輩が手を振りながら出て行く姿に、自分も小さく手を振る。,"I wave my hand back at Honey-senpai
as he leaves.",,,
takashi.json,641,Dialog,Honey,無事に事件が解決すると良いですね、モリ先輩。,"I hope things get resolved safely,
Mori-senpai.",,,
takashi.json,643,Dialog,Honey,……あの時、違った返事をしていれば、別の結末もあったのかな？,"...If I had answered differently
back then, would things have turned
out differently?",,,
takashi.json,644,Dialog,Honey,もし、あの時に戻れたら、今度は別の答え方を……,"If I could go back to that moment,
I'd answer differently this time...",,,
takashi.json,650,Dialog,Haruhi,（モリ先輩、まだ来ませんね）,(Takashi-senpai still isn't here.),,,
takashi.json,655,Dialog,Honey,（僕たちより早くに出たんだからもう来てもおかしくないよね〜）,"(I guess it's not weird for her to
be here already since she left
before us~)",,,
takashi.json,657,Dialog,Haruhi,（……あ、あれそうじゃないですか？）,"(...Ah, isn't that it?)",,,
takashi.json,662,Dialog,Honey,（うん。崇とファンの子たちみたい）,"(Yeah. Like Takashi and the fan
kids.)",,,
takashi.json,664,Dialog,Haruhi,（あの、すごく今更なんですけどこれって覗き見じゃないですか？　自分はモリ先輩に来るなって言われてたのに……）,"(Excuse me, but isn't this kind of
like peeping? I was told not to come
here by Mori-senpai...)",,,
takashi.json,669,Dialog,Honey,（んーとね、ハルちゃんに黙っててごめんなさいなんだけど、崇はハルちゃんに来てもらいたかったんだよ？）,"(I'm sorry for keeping it from you,
Haru-chan, but Takashi wanted to see
you?)",,,
takashi.json,671,Dialog,Haruhi,（自分に、ですか？）,(To me?),,,
takashi.json,673,Dialog,Honey,（うん。えっとね、さっきの崇が心配かどうかって質問でハルちゃんがうん、って言ってくれたらね）,"(Okay. Well, if Haru-chan answers
yes to my question about whether
Takashi is okay...)",,,
takashi.json,675,Dialog,Honey,（一緒に行くって崇に事前に言ってあるんだ）,"(Told Takashi in advance we'd go
together.)",,,
takashi.json,677,Dialog,Haruhi,（あの流れって計算されてたんですか！？）,(Was that all part of your plan!?),,,
takashi.json,682,Dialog,Honey,（うん、だからごめんね。ハルちゃん）,"(I see... That's why I'm sorry,
Haru-chan.) It",,,
takashi.json,684,Dialog,Honey,鏡夜先輩を見ているようです、ハニー先輩……。,"looks like Hikaru's watching
Kyoya-senpai...",,,
takashi.json,686,Dialog,Fan kid A,「モリくん、突然のお呼び出しに応じて下さってありがとうございます。」,"Thank you for coming on such short
notice, Mori-kun.",,,
takashi.json,693,Dialog,Mori,「いや……」,No...,,,
takashi.json,695,Dialog,Fan Girl B,「私たち、モリくんに謝りたくて……。他の子たちも謝りたいっておっしゃっていたのだけれど」,"We wanted to apologize to
Mori-kun... The others said they
wanted to apologize too.",,,
takashi.json,697,Dialog,Fan Girl B,「あまり多くの人間ですとまとまりにも欠けますし。代表として私とこの子とでお呼び致しましたの」,"Too many people would be unruly, so
we called just myself and this girl
as representatives.",,,
takashi.json,702,Dialog,Mori,「……謝るのは俺の方であって、君たちに否はない」,"I'm the one who should be
apologizing, not you guys.",,,
takashi.json,704,Dialog,Fan kid A,「いえ！　私たち、知っていましたの。モリくんが眠い状態ですとどのような状態になるのか」,"No! We knew that Mori-kun would be
like this when he's sleepy.",,,
takashi.json,709,Dialog,Mori,「そうか……」,I see...,,,
takashi.json,712,Dialog,Haruhi,（モリ先輩のこと、よく知っているみたいですね）,"(You seem to know a lot about
Morisenpai.)",,,
takashi.json,719,Dialog,Honey,（そうだね。崇のファンだもん、知っててもおかしくないよね。僕、うっかりしてたよ）,"(I see. Since you're Takashi's fan,
it wouldn't be strange for you to
know. I was careless.)",,,
takashi.json,721,Dialog,Haruhi,（いえ、自分もそのことに気が付きませんでしたからお相子ですよ）,"(I didn't notice either, so I'm just
like you.)",,,
takashi.json,729,Dialog,Fan Girl B,「ですが、甘い言葉を囁かれつい舞い上がってしまったのです。モリくんが困ると知っていながら、私たち……」,"But I got carried away by your sweet
words. Even though we knew it would
trouble you, Mori-kun...",,,
takashi.json,731,Dialog,Fan kid A,「本当にごめんなさい。お詫びの品としてモリくんの机にプレゼントを置いておきました」,"I'm really sorry. I left a present
on Mori-kun's desk as an apology.",,,
takashi.json,733,Dialog,Fan Girl B,「私たち、ずっと謝りたかったんです。直接お渡しするには量が多かったので、持参せずに机に置いてきてしまいましたが……」,"We've wanted to apologize for so
long. Too much to carry, so we left
it on your desk...",,,
takashi.json,738,Dialog,Mori,「……その気持ちだけでいい」,That's enough from you.,,,
takashi.json,740,Dialog,Fan kid A,「え？」,Huh?,,,
takashi.json,745,Dialog,Mori,「眠い状態で出てしまったのは俺の落ち度だ。だから謝らなくていい」,"It's my fault for leaving while
sleepy. So you don't have to
apologize.",,,
takashi.json,747,Dialog,Fan kid A,「いいえ！　私たちが悪いのです！　ですからモリくんは謝らないで下さい！！」,"No! It's our fault! So don't
apologize, Mori-kun!!",,,
takashi.json,749,Dialog,Mori,「いや。どんな事情であれ、俺の不摂生からおきた事件だ」,"No. No matter what happened, this
incident started because of my
carelessness.",,,
takashi.json,751,Dialog,Fan Girl B,「いいえ、舞い上がってしまった私たちが……」,"No, it's us who got carried away...",,,
takashi.json,752,Dialog,Fan Girl B,平行線が続く中、それに終止符を打つようにモリ先輩の手が差し出される。,"As the parallel lines continue,
Mori-senpai's hand steps in to put
an end to it.",,,
takashi.json,757,Dialog,Mori,「ならば……握手をしてくれないか？」,Then... will you shake my hand?,,,
takashi.json,759,Dialog,Fan Girl B,「私たちのこと、許してくださいますの？」,Will you forgive us?,,,
takashi.json,761,Dialog,Mori,「ああ。……俺こそ許してもらえるだろうか？」,Yeah. ...Will you forgive me?,,,
takashi.json,763,Dialog,Fan kid A,「もちろんです！！」,「Of course!!」,,,
takashi.json,765,Dialog,Fan kid A,差し出された手を女の子たちが握る。,The girls take the offered hands.,,,
takashi.json,766,Dialog,Fan kid A,無事誤解も解けて、彼女たちはまたモリ先輩のいるホスト部に通ってくるだろう。,"Now that everything's cleared up,
they'll come back to the Host Club
with Mori-senpai.",,,
takashi.json,767,Dialog,Fan kid A,それが自分のことのように嬉しかった。,"I was happy for them as if it were
me.",,,
takashi.json,774,Dialog,Honey,（崇もあの子たちも良かったね）,"(Takashi and those kids were great
too.)",,,
takashi.json,776,Dialog,Haruhi,（ええ。自分も嬉しいです）,(I'm happy too.),,,
takashi.json,778,Dialog,Honey,（うん、すれ違ったままなのは悲しいもんね。めでたし、めでたし〜だよ）,"(Yeah, it's sad when we just pass by
each other. The end~)",,,
takashi.json,783,Dialog,Haruhi,「おつかれさまでした」,「Good work」,,,
takashi.json,791,Dialog,Honey,「崇、よく頑張ったね。うさちゃんも喜んでるよ〜」,"Takashi, you did well. Usa-chan's
happy too~",,,
takashi.json,799,Dialog,Mori,「……ああ。これもお前たちのお陰だ」,"...Yeah. This is thanks to you guys
too.",,,
takashi.json,801,Dialog,Haruhi,「いえ、自分たちは何もしてませんよ」,We didn't do anything.,,,
takashi.json,803,Dialog,Mori,「そんなことはない。相談に乗り、真剣に考えてくれた」,"It's not like that. You listened to
me and thought about it seriously.",,,
takashi.json,805,Dialog,Mori,「だから……握手を交わしても良いだろうか？」,"So... May I have your hand in a
handshake?",,,
takashi.json,807,Dialog,Haruhi,「え？　自分とですか？」,Huh? With myself?,,,
takashi.json,812,Dialog,Mori,「……駄目か？」,...No good?,,,
takashi.json,814,Dialog,Haruhi,「いえ、こちらこそお願いします」,"No, thank you.",,,
takashi.json,817,Dialog,Haruhi,差し出されたモリ先輩の手を握る。骨ばった手から、モリ先輩の優しさが伝わってくる。,"I take Mori-senpai's outstretched,
bony hand. His kindness comes
through in his touch.",,,
takashi.json,819,Dialog,Haruhi,「これからもよろしくお願いします、モリ先輩」,"Please take care of me in the future
too, Mori-senpai.",,,
takashi.json,821,Dialog,Mori,「ああ」,"""Yeah.""",,,
takashi.json,823,Dialog,Honey,「僕も、僕も握手する〜！」,"「Me too! Me too! Let me shake
hands~!」",,,
takashi.json,825,Dialog,Haruhi,「はい。ハニー先輩も一緒です」,Yep. Honey-senpai's coming too!,,,
takashi.json,826,Dialog,Haruhi,何を考えているのかわからないモリ先輩に一歩近づけたような気がした１日だった。,"I felt like I got one step closer to
understanding Morino-senpai's
thoughts today.",,,
takashi.json,827,Dialog,Haruhi,……しただけかもしれないけど。まあ、それでもいいか。少しずつ……慣れていけば問題ないよね。,"...Maybe that's all it was. Well,
that's fine too. If I get used to it
bit by bit, it should be okay.",,,
takashi.json,828,Dialog,Haruhi,とりあえず、今回は一件落着ということで。,"For now, let's consider this case
closed.",,,
